State,STCNTY,Variable,Census_count,H0_count,H1_count,H0_inf_count,H1_inf_count,H1_withou_inf_count,H0_withou_inf_count,census_count
TX,48305,EP_MOBILE,3,3,0,1,0,0.0,2.0,3.0
TX,48305,EP_CROWD,3,3,0,1,0,0.0,2.0,3.0
TX,48305,EP_NOVEH,3,3,0,1,0,0.0,2.0,3.0
TX,48305,EP_GROUPQ,3,2,0,1,0,0.0,1.0,3.0
TX,48307,EP_POV,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_UNEMP,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_NOHSDP,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_UNINSUR,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_AGE65,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_AGE17,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_DISABL,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_SNGPNT,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_LIMENG,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_MINRTY,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_MUNIT,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_MOBILE,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_CROWD,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_NOVEH,3,3,0,1,0,0.0,2.0,3.0
TX,48307,EP_GROUPQ,3,2,0,1,0,0.0,1.0,3.0
TX,48309,EP_POV,49,49,4,1,1,3.0,48.0,49.0
TX,48309,EP_UNEMP,49,49,8,1,1,7.0,48.0,49.0
TX,48309,EP_NOHSDP,49,49,6,1,1,5.0,48.0,49.0
TX,48309,EP_UNINSUR,49,49,6,1,1,5.0,48.0,49.0
TX,48309,EP_AGE65,49,49,4,1,1,3.0,48.0,49.0
TX,48309,EP_AGE17,49,49,6,1,1,5.0,48.0,49.0
TX,48309,EP_DISABL,49,49,8,1,1,7.0,48.0,49.0
TX,48309,EP_SNGPNT,49,49,8,1,1,7.0,48.0,49.0
TX,48309,EP_LIMENG,49,48,4,1,1,3.0,47.0,49.0
TX,48309,EP_MINRTY,49,49,5,1,1,4.0,48.0,49.0
TX,48309,EP_MUNIT,49,48,5,1,1,4.0,47.0,49.0
TX,48309,EP_MOBILE,49,36,5,1,1,4.0,35.0,49.0
TX,48309,EP_CROWD,49,49,7,1,1,6.0,48.0,49.0
TX,48309,EP_NOVEH,49,49,6,1,1,5.0,48.0,49.0
TX,48309,EP_GROUPQ,49,33,7,1,1,6.0,32.0,49.0
TX,48315,EP_POV,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_LIMENG,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_MUNIT,4,3,0,1,0,0.0,2.0,4.0
TX,48315,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
TX,48315,EP_GROUPQ,4,2,0,1,0,0.0,1.0,4.0
TX,48317,EP_POV,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_UNEMP,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_NOHSDP,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_UNINSUR,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_AGE65,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_AGE17,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_DISABL,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_SNGPNT,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_LIMENG,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_MINRTY,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_MUNIT,2,1,0,1,0,0.0,0.0,2.0
TX,48317,EP_MOBILE,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_CROWD,2,2,0,1,0,0.0,1.0,2.0
TX,48317,EP_NOVEH,2,1,0,1,0,0.0,0.0,2.0
TX,48317,EP_GROUPQ,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_POV,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_UNEMP,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_NOHSDP,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_UNINSUR,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_AGE65,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_AGE17,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_DISABL,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_SNGPNT,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_LIMENG,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_MINRTY,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_MUNIT,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_MOBILE,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_CROWD,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_NOVEH,2,2,0,1,0,0.0,1.0,2.0
TX,48319,EP_GROUPQ,2,2,0,1,0,0.0,1.0,2.0
TX,48321,EP_POV,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_UNEMP,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_NOHSDP,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_UNINSUR,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_AGE65,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_AGE17,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_DISABL,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_SNGPNT,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_LIMENG,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_MINRTY,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_MUNIT,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_MOBILE,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_CROWD,10,10,1,1,0,1.0,9.0,10.0
TX,48321,EP_NOVEH,10,10,0,1,0,0.0,9.0,10.0
TX,48321,EP_GROUPQ,10,7,1,1,0,1.0,6.0,10.0
TX,48323,EP_POV,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_UNEMP,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_NOHSDP,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_UNINSUR,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_AGE65,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_AGE17,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_DISABL,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_SNGPNT,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_LIMENG,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_MINRTY,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_MUNIT,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_MOBILE,9,8,0,1,0,0.0,7.0,9.0
TX,48323,EP_CROWD,9,9,0,1,0,0.0,8.0,9.0
TX,48323,EP_NOVEH,9,9,1,1,0,1.0,8.0,9.0
TX,48323,EP_GROUPQ,9,5,1,1,0,1.0,4.0,9.0
TX,48325,EP_POV,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_UNEMP,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_NOHSDP,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_UNINSUR,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_AGE65,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_AGE17,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_DISABL,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_SNGPNT,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_LIMENG,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_MINRTY,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_MUNIT,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_MOBILE,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_CROWD,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_NOVEH,8,8,0,1,0,0.0,7.0,8.0
TX,48325,EP_GROUPQ,8,8,0,1,0,0.0,7.0,8.0
TX,48327,EP_POV,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_UNEMP,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_NOHSDP,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_UNINSUR,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_AGE65,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_AGE17,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_DISABL,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_SNGPNT,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_LIMENG,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_MINRTY,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_MUNIT,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_MOBILE,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_CROWD,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_NOVEH,1,0,0,0,0,0.0,0.0,1.0
TX,48327,EP_GROUPQ,1,0,0,0,0,0.0,0.0,1.0
TX,48329,EP_POV,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_UNEMP,26,26,5,1,0,5.0,25.0,26.0
TX,48329,EP_NOHSDP,26,26,3,1,0,3.0,25.0,26.0
TX,48329,EP_UNINSUR,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_AGE65,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_AGE17,26,26,3,1,0,3.0,25.0,26.0
TX,48329,EP_DISABL,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_SNGPNT,26,26,5,1,0,5.0,25.0,26.0
TX,48329,EP_LIMENG,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_MINRTY,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_MUNIT,26,26,4,1,0,4.0,25.0,26.0
TX,48329,EP_MOBILE,26,16,1,1,0,1.0,15.0,26.0
TX,48329,EP_CROWD,26,26,5,1,0,5.0,25.0,26.0
TX,48329,EP_NOVEH,26,26,5,1,0,5.0,25.0,26.0
TX,48329,EP_GROUPQ,26,24,3,1,0,3.0,23.0,26.0
TX,48331,EP_POV,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_UNEMP,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_NOHSDP,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_UNINSUR,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_AGE65,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_AGE17,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_DISABL,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_SNGPNT,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_LIMENG,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_MINRTY,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_MUNIT,7,5,0,1,0,0.0,4.0,7.0
TX,48331,EP_MOBILE,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_CROWD,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_NOVEH,7,7,0,1,0,0.0,6.0,7.0
TX,48331,EP_GROUPQ,7,4,0,1,0,0.0,3.0,7.0
TX,48333,EP_POV,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_UNEMP,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_NOHSDP,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_UNINSUR,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_AGE65,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_AGE17,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_DISABL,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_SNGPNT,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_LIMENG,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_MINRTY,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_MUNIT,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_MOBILE,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_CROWD,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_NOVEH,2,2,0,1,0,0.0,1.0,2.0
TX,48333,EP_GROUPQ,2,2,0,1,0,0.0,1.0,2.0
TX,48337,EP_POV,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_UNEMP,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_NOHSDP,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_UNINSUR,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_AGE65,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_AGE17,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_DISABL,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_SNGPNT,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_LIMENG,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_MINRTY,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_MUNIT,6,3,0,1,0,0.0,2.0,6.0
TX,48337,EP_MOBILE,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_CROWD,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_NOVEH,6,6,0,1,0,0.0,5.0,6.0
TX,48337,EP_GROUPQ,6,5,0,1,0,0.0,4.0,6.0
TX,48339,EP_POV,59,59,4,1,0,4.0,58.0,59.0
TX,48339,EP_UNEMP,59,59,7,1,0,7.0,58.0,59.0
TX,48339,EP_NOHSDP,59,59,3,1,0,3.0,58.0,59.0
TX,48339,EP_UNINSUR,59,59,3,1,0,3.0,58.0,59.0
TX,48339,EP_AGE65,59,59,5,1,0,5.0,58.0,59.0
TX,48339,EP_AGE17,59,59,4,1,0,4.0,58.0,59.0
TX,48339,EP_DISABL,59,59,5,1,0,5.0,58.0,59.0
TX,48339,EP_SNGPNT,59,59,6,1,0,6.0,58.0,59.0
TX,48339,EP_LIMENG,59,59,4,1,0,4.0,58.0,59.0
TX,48339,EP_MINRTY,59,59,4,1,0,4.0,58.0,59.0
TX,48339,EP_MUNIT,59,49,3,1,0,3.0,48.0,59.0
TX,48339,EP_MOBILE,59,54,3,1,0,3.0,53.0,59.0
TX,48339,EP_CROWD,59,54,2,1,0,2.0,53.0,59.0
TX,48339,EP_NOVEH,59,58,6,1,0,6.0,57.0,59.0
TX,48339,EP_GROUPQ,59,37,2,1,0,2.0,36.0,59.0
TX,48341,EP_POV,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_UNEMP,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_NOHSDP,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_UNINSUR,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_AGE65,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_AGE17,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_DISABL,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_SNGPNT,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_LIMENG,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_MINRTY,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_MUNIT,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_MOBILE,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_CROWD,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_NOVEH,4,4,0,1,0,0.0,3.0,4.0
TX,48341,EP_GROUPQ,4,3,0,1,0,0.0,2.0,4.0
TX,48343,EP_POV,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_UNEMP,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_NOHSDP,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_UNINSUR,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_AGE65,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_AGE17,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_DISABL,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_SNGPNT,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_LIMENG,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_MINRTY,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_MUNIT,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_MOBILE,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_CROWD,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_NOVEH,3,3,0,1,0,0.0,2.0,3.0
TX,48343,EP_GROUPQ,3,3,0,1,0,0.0,2.0,3.0
TX,48345,EP_POV,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_UNEMP,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_NOHSDP,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_UNINSUR,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_AGE65,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_AGE17,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_DISABL,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_SNGPNT,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_LIMENG,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_MINRTY,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_MUNIT,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_MOBILE,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_CROWD,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_NOVEH,1,0,0,0,0,0.0,0.0,1.0
TX,48345,EP_GROUPQ,1,0,0,0,0,0.0,0.0,1.0
TX,48347,EP_POV,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_UNEMP,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_NOHSDP,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_UNINSUR,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_AGE65,13,13,2,1,0,2.0,12.0,13.0
TX,48347,EP_AGE17,13,13,1,1,0,1.0,12.0,13.0
TX,48347,EP_DISABL,13,13,1,1,0,1.0,12.0,13.0
TX,48347,EP_SNGPNT,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_LIMENG,13,12,0,1,0,0.0,11.0,13.0
TX,48347,EP_MINRTY,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_MUNIT,13,11,1,1,0,1.0,10.0,13.0
TX,48347,EP_MOBILE,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_CROWD,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_NOVEH,13,13,0,1,0,0.0,12.0,13.0
TX,48347,EP_GROUPQ,13,11,0,1,0,0.0,10.0,13.0
TX,48349,EP_POV,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_UNEMP,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_NOHSDP,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_UNINSUR,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_AGE65,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_AGE17,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_DISABL,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_SNGPNT,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_LIMENG,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_MINRTY,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_MUNIT,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_MOBILE,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_CROWD,10,10,1,1,0,1.0,9.0,10.0
TX,48349,EP_NOVEH,10,10,0,1,0,0.0,9.0,10.0
TX,48349,EP_GROUPQ,10,9,1,1,0,1.0,8.0,10.0
TX,48353,EP_POV,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_UNEMP,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_NOHSDP,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_UNINSUR,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_AGE65,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_AGE17,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_DISABL,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_SNGPNT,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_LIMENG,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_MINRTY,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_MUNIT,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_MOBILE,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_CROWD,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_NOVEH,5,5,0,1,0,0.0,4.0,5.0
TX,48353,EP_GROUPQ,5,5,0,1,0,0.0,4.0,5.0
TX,48355,EP_POV,80,80,10,1,1,9.0,79.0,80.0
TX,48355,EP_UNEMP,80,80,8,1,1,7.0,79.0,80.0
TX,48355,EP_NOHSDP,80,80,7,1,1,6.0,79.0,80.0
TX,48355,EP_UNINSUR,80,80,9,1,1,8.0,79.0,80.0
TX,48355,EP_AGE65,80,80,10,1,1,9.0,79.0,80.0
TX,48355,EP_AGE17,80,80,11,1,1,10.0,79.0,80.0
TX,48355,EP_DISABL,80,80,8,1,1,7.0,79.0,80.0
TX,48355,EP_SNGPNT,80,80,14,1,1,13.0,79.0,80.0
TX,48355,EP_LIMENG,80,80,13,1,1,12.0,79.0,80.0
TX,48355,EP_MINRTY,80,80,7,1,1,6.0,79.0,80.0
TX,48355,EP_MUNIT,80,71,5,1,1,4.0,70.0,80.0
TX,48355,EP_MOBILE,80,40,7,1,1,6.0,39.0,80.0
TX,48355,EP_CROWD,80,80,9,1,1,8.0,79.0,80.0
TX,48355,EP_NOVEH,80,80,9,1,1,8.0,79.0,80.0
TX,48355,EP_GROUPQ,80,43,8,1,1,7.0,42.0,80.0
TX,48357,EP_POV,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_UNEMP,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_NOHSDP,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_UNINSUR,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_AGE65,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_AGE17,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_DISABL,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_SNGPNT,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_LIMENG,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_MINRTY,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_MUNIT,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_MOBILE,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_CROWD,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_NOVEH,3,3,0,1,0,0.0,2.0,3.0
TX,48357,EP_GROUPQ,3,2,0,1,0,0.0,1.0,3.0
TX,48361,EP_POV,21,21,0,1,0,0.0,20.0,21.0
TX,48361,EP_UNEMP,21,21,1,1,0,1.0,20.0,21.0
TX,48361,EP_NOHSDP,21,21,0,1,0,0.0,20.0,21.0
TX,48361,EP_UNINSUR,21,21,1,1,0,1.0,20.0,21.0
TX,48361,EP_AGE65,21,21,1,1,0,1.0,20.0,21.0
TX,48361,EP_AGE17,21,21,1,1,0,1.0,20.0,21.0
TX,48361,EP_DISABL,21,21,0,1,0,0.0,20.0,21.0
TX,48361,EP_SNGPNT,21,21,2,1,0,2.0,20.0,21.0
TX,48361,EP_LIMENG,21,19,1,1,0,1.0,18.0,21.0
TX,48361,EP_MINRTY,21,21,0,1,0,0.0,20.0,21.0
TX,48361,EP_MUNIT,21,18,1,1,0,1.0,17.0,21.0
TX,48361,EP_MOBILE,21,21,2,1,0,2.0,20.0,21.0
TX,48361,EP_CROWD,21,21,0,1,0,0.0,20.0,21.0
TX,48361,EP_NOVEH,21,21,1,1,0,1.0,20.0,21.0
TX,48361,EP_GROUPQ,21,13,2,1,0,2.0,12.0,21.0
TX,48363,EP_POV,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_UNEMP,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_NOHSDP,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_UNINSUR,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_AGE65,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_AGE17,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_DISABL,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_SNGPNT,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_LIMENG,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_MINRTY,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_MUNIT,9,7,0,1,0,0.0,6.0,9.0
TX,48363,EP_MOBILE,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_CROWD,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_NOVEH,9,9,0,1,0,0.0,8.0,9.0
TX,48363,EP_GROUPQ,9,5,0,1,0,0.0,4.0,9.0
TX,48367,EP_POV,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_UNEMP,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_NOHSDP,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_UNINSUR,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_AGE65,19,19,3,1,0,3.0,18.0,19.0
TX,48367,EP_AGE17,19,19,1,1,0,1.0,18.0,19.0
TX,48367,EP_DISABL,19,19,1,1,0,1.0,18.0,19.0
TX,48367,EP_SNGPNT,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_LIMENG,19,19,1,1,0,1.0,18.0,19.0
TX,48367,EP_MINRTY,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_MUNIT,19,14,2,1,0,2.0,13.0,19.0
TX,48367,EP_MOBILE,19,19,1,1,0,1.0,18.0,19.0
TX,48367,EP_CROWD,19,19,2,1,0,2.0,18.0,19.0
TX,48367,EP_NOVEH,19,19,1,1,0,1.0,18.0,19.0
